# C++ Register Spill Detection Log
# Generated by gem5 SpillDetector
# =================================
#
# Format: SPILL,store_pc,load_pc,memory_address,store_tick,load_tick,tick_diff,store_inst_count,load_inst_count
#
# Field Descriptions:
#   store_pc        : Program Counter (hexadecimal) of the store instruction that spilled data to memory
#   load_pc         : Program Counter (hexadecimal) of the load instruction that retrieved the spilled data
#   memory_address  : Memory address (hexadecimal) where the spill occurred
#   store_tick      : Simulation time (decimal) when the store operation happened
#   load_tick       : Simulation time (decimal) when the load operation happened
#   tick_diff       : Time difference (decimal) between store and load operations
#   store_inst_count: Global instruction counter when store occurred
#   load_inst_count : Global instruction counter when load occurred
#
# Each line represents one detected register spill event
# =================================

SPILL,41f49c,41f5a1,7fffffffecf8,22306000,22550000,244000,5603,5634
SPILL,41f49a,41f5a2,7fffffffed00,22304000,22552000,248000,5601,5637
SPILL,41f498,41f5a4,7fffffffed08,22302000,22554000,252000,5599,5640
SPILL,41f494,41f5a6,7fffffffed10,22299000,22556000,257000,5596,5643
SPILL,4226a5,41f5a7,7fffffffed18,22228000,22558000,330000,5592,5646
SPILL,41f1cd,41819d,7fffffffecb8,22877000,23190000,313000,5703,5769
SPILL,40cd44,421910,7fffffffec28,27001000,27148000,147000,7273,7308
SPILL,40cd58,421910,7fffffffec28,27153000,27237000,84000,7317,7355
SPILL,40cd6c,421910,7fffffffec28,27245000,27378000,133000,7364,7399
SPILL,40cd80,421910,7fffffffec28,27433000,27566000,133000,7408,7443
SPILL,40cd94,421910,7fffffffec28,27574000,27708000,134000,7452,7490
SPILL,40cda8,421910,7fffffffec28,27713000,27846000,133000,7499,7534
SPILL,40cdbc,421910,7fffffffec28,27904000,28037000,133000,7543,7578
SPILL,40cdd0,421910,7fffffffec28,28042000,28125000,83000,7587,7622
SPILL,40cde4,421910,7fffffffec28,28133000,28266000,133000,7631,7666
SPILL,40cdf8,421910,7fffffffec28,28271000,28418000,147000,7675,7710
SPILL,40ce09,421910,7fffffffec28,28479000,28612000,133000,7719,7754
SPILL,40ce1d,421910,7fffffffec28,28619000,28752000,133000,7763,7798
SPILL,40cc75,40ce2c,7fffffffec48,23863000,28808000,4945000,5841,7808
SPILL,40cc67,40ce3f,7fffffffec50,23856000,28815000,4959000,5836,7816
SPILL,40cc65,40ce40,7fffffffec58,23854000,28867000,5013000,5834,7819
SPILL,40cc50,40ce42,7fffffffec60,23843000,28872000,5029000,5827,7822
SPILL,411398,40ce43,7fffffffec68,23777000,28874000,5097000,5824,7825
SPILL,40ccef,40f760,4b2358,23986000,29019000,5033000,5856,7856
SPILL,40cd1d,40deea,4b08b8,26884000,29297000,2413000,7261,7917
SPILL,40cd15,40e289,4aaab8,24976000,29531000,4555000,6307,7938
SPILL,40cd15,40e0af,4aa838,24052000,29601000,5549000,5867,7953
SPILL,40cd3d,40e878,4aa820,26995000,29994000,2999000,7270,8023
SPILL,40cd33,40e8a0,4aa7c8,26892000,30062000,3170000,7268,8037
SPILL,40e5d7,40edb4,7fffffffebe0,29777000,30124000,347000,7967,8044
SPILL,40ef29,40f1a0,7fffffffebe8,30316000,30445000,129000,8062,8087
SPILL,40f1a7,40f1b2,7fffffffebf0,30449000,30454000,5000,8089,8092
SPILL,419f12,419699,7fffffffeb88,30672000,30739000,67000,8139,8151
SPILL,41968b,419f17,4b08c8,30733000,30742000,9000,8145,8155
SPILL,419eff,419699,7fffffffeb88,30809000,30822000,13000,8174,8186
SPILL,419eb1,419f0b,7fffffffeb90,30612000,30827000,215000,8129,8194
SPILL,419ea8,419f0c,7fffffffeb98,30607000,30829000,222000,8125,8197
SPILL,419ea4,419f0e,7fffffffeba0,30604000,30831000,227000,8122,8200
SPILL,40f1f2,419f0f,7fffffffeba8,30533000,30833000,300000,8118,8203
SPILL,40f1ee,40f1f7,7fffffffebd0,30531000,30836000,305000,8115,8206
SPILL,40f1d1,40f65f,7fffffffebf0,30520000,31022000,502000,8102,8234
SPILL,40ef2d,40f24e,7fffffffebd8,30319000,31087000,768000,8063,8243
SPILL,40edc9,40f388,7fffffffebe0,30234000,31609000,1375000,8051,8282
SPILL,41968b,419eaa,4b08c8,30816000,31692000,876000,8180,8314
SPILL,419eff,419699,7fffffffeb88,31708000,31721000,13000,8336,8348
SPILL,419eb1,419f0b,7fffffffeb90,31694000,31726000,32000,8315,8356
SPILL,419ea8,419f0c,7fffffffeb98,31689000,31728000,39000,8311,8359
SPILL,419ea4,419f0e,7fffffffeba0,31686000,31730000,44000,8308,8362
SPILL,40f3bf,419f0f,7fffffffeba8,31683000,31732000,49000,8304,8365
SPILL,40f3bb,40f3c4,7fffffffebe0,31630000,31734000,104000,8301,8368
SPILL,40f3ae,40f3c8,7fffffffebd8,31626000,31736000,110000,8296,8369
SPILL,40f3aa,40f3d3,7fffffffebd0,31623000,31741000,118000,8295,8372
SPILL,40f259,40f417,4ab048,31092000,31885000,793000,8248,8398
SPILL,40f417,40f004,4ab048,31886000,31946000,60000,8400,8405
SPILL,40f3fe,40f01e,4aa820,31807000,31956000,149000,8390,8412
SPILL,40edbb,40f023,7fffffffebc8,30127000,31958000,1831000,8046,8413
SPILL,40f40f,40f027,4b2d08,31816000,31961000,145000,8395,8414
SPILL,40ed97,40bb5a,7fffffffeba8,32094000,32167000,73000,8444,8453
SPILL,40deba,40e40a,7fffffffebf8,29161000,32221000,3060000,7896,8459
